App,Package,Start Time,Duration,Filename
"PropertyFinder",com.propertyfinder,"Feb 27, 2018 @ 12:30:25 PM","2 min 2 sec",""

Time  [ms],"GPU Load [%]",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"Wi-Fi State",Time  [ms],"Screen State",
99497,0,99501,3452420,99530,4,99431,3,99014,1,
99598,0,99601,3452668,99630,4,99531,3,99117,1,
99698,0,99701,3452668,99727,12,99631,3,99236,1,
99799,0,99802,3452544,99837,23,99728,3,99313,1,
99898,0,99900,3453164,99916,19,99837,3,99431,1,
99999,0,100000,3453876,100007,33,99917,3,99531,1,
100100,0,100102,3454588,100115,17,100007,3,99631,1,
100200,0,100201,3454728,100212,24,100115,3,99728,1,
100301,0,100302,3455192,100310,14,100212,3,99837,1,
100403,0,100406,3455192,100426,7,100310,3,99917,1,
100503,0,100508,3455336,100526,7,100426,3,100007,1,
100603,0,100607,3455636,100626,5,100526,3,100115,1,
100709,0,100711,3456024,100727,4,100626,3,100212,1,
100810,0,100813,3455904,100831,9,100727,3,100311,1,
100911,0,100914,3455912,100941,8,100832,3,100426,1,
101011,0,101015,3456036,101039,7,100942,3,100526,1,
101112,0,101116,3456036,101138,7,101040,3,100626,1,
101164,0,101167,3456160,101185,9,101139,3,100727,1,
101266,0,101267,3456752,101278,13,101186,3,100832,1,
101366,0,101368,3457280,101387,29,101279,3,100942,1,
101468,0,101470,3452588,101488,24,101387,3,101040,1,
101570,7,101573,3450244,101591,18,101488,3,101139,1,
101670,7,101673,3450368,101694,6,101592,3,101186,1,
101771,0,101774,3450676,101793,14,101694,3,101279,1,
101876,0,101879,3450768,101899,8,101794,3,101387,1,
101977,0,101980,3451152,101998,26,101900,3,101488,1,
102079,0,102082,3451152,102100,3,101999,3,101592,1,
102181,0,102186,3451276,102206,9,102100,3,101695,1,
102286,0,102289,3451276,102307,9,102206,3,101794,1,
102386,0,102388,3451152,102406,10,102307,3,101900,1,
102487,0,102496,3451276,102515,6,102406,3,101999,1,
102587,0,102590,3451524,102607,6,102516,3,102101,1,
102688,0,102690,3451524,102707,11,102607,3,102206,1,
102789,0,102791,3451628,102812,9,102707,3,102307,1,
102890,0,102891,3451984,102903,12,102812,3,102407,1,
102990,0,102992,3452232,102998,27,102904,3,102516,1,
103091,0,103092,3452108,103104,16,102998,3,102607,1,
103193,0,103196,3452340,103218,12,103104,3,102707,1,
103293,0,103295,3452464,103309,14,103218,3,102813,1,
103395,0,103398,3452960,103417,6,103309,3,102904,1,
103496,0,103499,3453084,103518,5,103418,3,102998,1,
103598,0,103603,3453084,103619,7,103519,3,103104,1,
103699,0,103702,3453364,103723,5,103620,3,103218,1,
103800,0,103803,3453488,103822,9,103724,3,103310,1,
103902,0,103905,3453808,103922,8,103823,3,103418,1,
104003,0,104007,3453560,104025,3,103923,3,103519,1,
104106,0,104109,3453560,104121,6,104025,3,103620,1,
104207,0,104210,3453736,104229,9,104122,3,103724,1,
104308,0,104310,3453596,104325,13,104229,3,103823,1,
104410,0,104413,3454092,104430,7,104326,3,103923,1,
104510,0,104511,3454060,104517,17,104431,3,104025,1,
104611,0,104613,3453968,104621,17,104517,3,104122,1,
104713,0,104716,3453968,104734,6,104621,3,104230,1,
104813,0,104816,3453100,104828,9,104735,3,104326,1,
104918,0,104922,3453192,104933,7,104828,3,104431,1,
105016,0,105018,3447152,105037,14,104933,3,104517,1,
105117,0,105120,3444300,105137,10,105038,3,104621,1,
105222,0,105225,3444300,105245,7,105138,3,104735,1,
105327,0,105330,3443060,105346,9,105246,3,104828,1,
105422,0,105425,3443152,105447,7,105347,3,104933,1,
105525,0,105527,3443136,105546,6,105448,3,105038,1,
105626,0,105630,3443260,105652,8,105546,3,105138,1,
105726,0,105730,3441400,105749,16,105652,3,105246,1,
105827,0,105830,3441384,105852,7,105749,3,105347,1,
105928,5,105932,3441508,105953,8,105852,3,105448,1,
106029,5,106032,3441632,106047,14,105953,3,105546,1,
106129,5,106130,3441616,106134,40,106047,3,105652,1,
106230,5,106231,3441896,106237,40,106134,3,105749,1,
106334,5,106335,3442392,106342,36,106237,3,105853,1,
106436,5,106438,3442144,106456,4,106342,3,105953,1,
106538,5,106541,3442268,106566,6,106457,3,106047,1,
106638,5,106641,3438176,106666,6,106566,3,106134,1,
106741,5,106745,3438176,106769,5,106666,3,106237,1,
106840,5,106842,3438268,106853,32,106770,3,106342,1,
106940,5,106941,3438516,106946,56,106853,3,106457,1,
107041,5,107042,3439508,107049,44,106947,3,106567,1,
107144,5,107147,3441492,107165,19,107049,3,106666,1,
107245,5,107248,3442980,107264,20,107166,3,106770,1,
107345,5,107347,3443724,107364,25,107265,3,106853,1,
107446,5,107449,3444096,107472,22,107364,3,106947,1,
107546,5,107549,3443724,107558,21,107472,3,107049,1,
107646,0,107647,3444188,107655,40,107558,3,107166,1,
107749,0,107752,3444312,107772,31,107656,3,107265,1,
107850,0,107851,3444684,107860,65,107772,3,107364,1,
107902,0,107903,3444932,107910,36,107861,3,107472,1,
108000,0,108002,3445304,108009,29,107910,3,107558,1,
108102,0,108103,3445676,108112,24,108010,3,107656,1,
108202,0,108204,3446080,108213,10,108113,3,107772,1,
108303,0,108306,3446452,108313,11,108213,3,107861,1,
108405,0,108408,3446452,108427,6,108314,3,107910,1,
108506,0,108512,3446484,108534,5,108427,3,108010,1,
108608,0,108611,3446484,108627,7,108534,3,108113,1,
108709,0,108713,3446856,108732,5,108628,3,108213,1,
108811,0,108814,3447072,108833,6,108733,3,108314,1,
108913,0,108916,3447336,108947,6,108833,3,108427,1,
109017,0,109021,3447320,109049,5,108948,3,108534,1,
109117,0,109120,3447444,109147,7,109050,3,108628,1,
109218,0,109222,3447692,109256,10,109147,3,108733,1,
109318,0,109319,3447444,109347,38,109256,3,108834,1,
109421,0,109424,3447816,109431,33,109347,3,108948,1,
109522,0,109525,3448156,109546,13,109432,3,109050,1,
109623,0,109627,3448436,109647,6,109546,3,109147,1,
109724,0,109727,3446948,109744,16,109648,3,109256,1,
109825,0,109828,3446980,109846,5,109744,3,109347,1,
109926,5,109927,3447228,109934,9,109846,3,109432,1,
110026,5,110028,3447352,110032,34,109934,3,109546,1,
110127,5,110128,3448608,110133,64,110032,3,109648,1,
110227,5,110228,3453444,110236,54,110133,3,109745,1,
110327,5,110328,3454420,110331,26,110236,3,109847,1,
110428,5,110429,3454948,110434,29,110331,3,109934,1,
110530,5,110533,3455072,110553,9,110435,3,110032,1,
110631,5,110634,3455072,110652,5,110553,3,110133,1,
110733,5,110737,3455196,110761,3,110652,3,110236,1,
110834,0,110837,3455196,110866,6,110761,3,110331,1,
110933,0,110935,3455444,110948,26,110866,3,110435,1,
111033,0,111035,3455648,111041,27,110948,3,110554,1,
111135,0,111139,3455648,111157,9,111041,3,110653,1,
111237,0,111240,3455648,111265,4,111157,3,110762,1,
111341,0,111349,3455648,111377,5,111266,3,110866,1,
111442,0,111447,3455896,111469,6,111377,3,110948,1,
111547,0,111550,3456020,111567,9,111470,3,111041,1,
111647,0,111648,3455920,111661,22,111568,3,111158,1,
111747,0,111748,3456260,111759,23,111661,3,111266,1,
111849,0,111851,3456228,111859,24,111759,3,111378,1,
111948,0,111949,3456228,111956,27,111859,3,111470,1,
112050,0,112053,3456724,112063,15,111956,3,111568,1,
112149,6,112150,3456880,112163,22,112064,3,111661,1,
112251,6,112254,3456848,112268,15,112163,3,111759,1,
112351,6,112353,3452524,112360,26,112269,3,111859,1,
112453,0,112456,3452632,112481,3,112360,3,111956,1,
112553,0,112557,3452632,112570,17,112481,3,112064,1,
112654,0,112655,3453532,112661,33,112571,3,112163,1,
112755,0,112756,3453500,112762,18,112662,3,112269,1,
112855,0,112858,3453656,112877,18,112762,3,112360,1,
112957,0,112958,3453408,112966,25,112878,3,112482,1,
113057,0,113059,3453656,113070,33,112967,3,112571,1,
113159,0,113162,3453656,113177,16,113070,3,112662,1,
113258,0,113259,3453812,113264,25,113177,3,112762,1,
113361,0,113362,3453688,113369,17,113264,3,112878,1,
113463,0,113466,3453936,113485,17,113369,3,112967,1,
113563,5,113566,3453952,113583,13,113486,3,113070,1,
113666,0,113668,3454028,113686,5,113583,3,113178,1,
113768,0,113773,3454276,113798,3,113686,3,113264,1,
113867,0,113870,3452416,113886,18,113799,3,113370,1,
113969,0,113972,3452448,113987,6,113886,3,113486,1,
114069,0,114072,3452448,114087,8,113987,3,113583,1,
114170,0,114174,3452820,114197,17,114088,3,113686,1,
114270,0,114271,3453192,114282,40,114198,3,113799,1,
114373,0,114375,3453160,114390,19,114282,3,113886,1,
114472,0,114474,3453284,114490,20,114390,3,113987,1,
114574,0,114577,3453160,114593,24,114490,3,114088,1,
114673,0,114674,3453656,114680,22,114594,3,114198,1,
114788,0,114791,3449380,114807,14,114680,3,114282,1,
114877,0,114880,3449440,114892,6,114808,3,114390,1,
114977,0,114979,3449504,114986,31,114892,3,114491,1,
115079,0,115082,3444728,115102,13,114987,3,114594,1,
115178,0,115179,3445224,115186,30,115103,3,114680,1,
115280,0,115284,3445472,115300,23,115187,3,114808,1,
115380,0,115382,3445472,115403,12,115301,3,114892,1,
115480,0,115481,3445876,115488,27,115404,3,114987,1,
115584,0,115587,3445940,115600,14,115488,3,115103,1,
115683,0,115684,3446372,115694,22,115600,3,115187,1,
115784,0,115785,3446092,115792,25,115694,3,115301,1,
115885,0,115888,3446156,115903,17,115792,3,115404,1,
115988,0,115990,3446588,116007,8,115904,3,115488,1,
116089,0,116092,3446836,116112,2,116007,3,115601,1,
116190,0,116193,3447332,116211,12,116113,3,115695,1,
116291,0,116292,3447224,116298,17,116212,3,115792,1,
116392,0,116392,3447704,116397,28,116298,3,115904,1,
116494,0,116497,3447828,116505,20,116397,3,116007,1,
116596,0,116599,3448076,116616,20,116505,3,116113,1,
116697,0,116701,3448200,116730,1,116617,3,116212,1,
116747,0,116750,3448324,116766,9,116730,3,116298,1,
116849,0,116853,3448324,116872,5,116767,3,116397,1,
116951,0,116957,3448448,116987,7,116872,3,116505,1,
117052,0,117057,3448572,117086,6,116988,3,116617,1,
117153,0,117158,3448572,117180,6,117086,3,116730,1,
117260,0,117263,3448696,117299,13,117180,3,116767,1,
117360,0,117363,3449936,117380,32,117299,3,116872,1,
117461,0,117465,3450308,117487,12,117380,3,116988,1,
117561,0,117562,3450448,117566,26,117488,3,117087,1,
117662,2,117663,3451300,117676,21,117566,3,117181,1,
117762,2,117764,3451332,117772,18,117676,3,117299,1,
117862,2,117863,3449936,117872,26,117773,3,117380,1,
117963,2,117964,3449904,117970,11,117872,3,117488,1,
118066,2,118069,3449904,118086,6,117971,3,117566,1,
118168,2,118172,3449904,118196,6,118086,3,117676,1,
118268,0,118271,3450028,118291,12,118196,3,117773,1,
118370,0,118373,3450152,118395,7,118292,3,117872,1,
118469,0,118472,3450152,118490,9,118395,3,117971,1,
118570,0,118573,3450400,118591,13,118490,3,118086,1,
118671,0,118674,3450648,118693,4,118591,3,118197,1,
118773,0,118778,3450680,118801,6,118694,3,118292,1,
118873,0,118875,3450556,118890,15,118801,3,118395,1,
118974,0,118975,3450804,118991,40,118891,3,118490,1,
119076,0,119079,3451364,119097,21,118992,3,118592,1,
119178,0,119181,3451176,119200,8,119097,3,118694,1,
119278,0,119281,3451300,119299,6,119201,3,118802,1,
119381,0,119385,3451300,119391,8,119300,3,118891,1,
119481,0,119485,3451456,119504,5,119392,3,118992,1,
119583,7,119586,3448108,119593,9,119505,3,119098,1,
119683,7,119686,3448108,119705,3,119593,3,119201,1,
119788,0,119791,3448108,119807,4,119706,3,119300,1,
119891,0,119898,3448232,119915,6,119807,3,119392,1,
119994,0,119998,3448232,120017,9,119915,3,119505,1,
120094,0,120097,3449100,120116,13,120017,3,119593,1,
120195,0,120198,3448976,120217,6,120117,3,119706,1,
120296,0,120299,3449224,120318,11,120217,3,119807,1,
120400,0,120403,3449348,120421,5,120318,3,119915,1,
120506,0,120509,3448976,120526,11,120422,3,120017,1,
120602,0,120605,3449100,120628,20,120526,3,120117,1,
120704,0,120707,3448356,120725,11,120628,3,120218,1,
120806,0,120809,3448480,120826,9,120726,3,120319,1,
120906,0,120909,3448480,120926,7,120827,3,120422,1,
121008,0,121012,3448480,121028,5,120926,3,120526,1,
121110,0,121113,3448976,121132,7,121028,3,120628,1,
121211,0,121215,3451284,121232,14,121132,3,120726,1,
121311,0,121314,3451532,121333,10,121232,3,120827,1,
121412,0,121414,3451904,121432,8,121334,3,120926,1,
121512,0,121514,3451656,121526,6,121433,3,121028,1,
121614,0,121618,3451532,121637,10,121526,3,121133,1,
121715,0,121718,3451656,121736,5,121638,3,121233,1,
121815,0,121818,3451780,121833,8,121737,3,121334,1,
121918,0,121921,3451780,121943,6,121834,3,121433,1,
122018,0,122021,3450292,122038,14,121943,3,121526,1,
122119,0,122120,3449796,122133,13,122039,3,121638,1,
122221,0,122223,3450044,122233,22,122133,3,121737,1,
122323,0,122326,3450292,122342,15,122234,3,121834,1,
,,,,,,122343,3,121944,1,
,,,,,,,,122039,1,
,,,,,,,,122133,1,
,,,,,,,,122234,1,
,,,,,,,,122343,1,
,,,,,,,,,,

System Statistics:
Sensor Id,Name,Type,Average
201,"Wi-Fi State",Wi-Fi State,3.0
204,"Screen State",Screen State,0.9313725490196079
328,"Memory Usage",Memory Usage [KB],3440743.461412151
401,"GPU Load",GPU Load [%],4.575533661740558
601,"CPU Load (Normalized)",CPU Load [%],27.782430213464696


