App,Package,Start Time,Duration,Filename
"System",,"Mar 7, 2018 @ 11:09:14 AM","3 min 53 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
27966,1,28260,3447968,28259,0,28267,55,
28074,1,28361,3458684,28360,0,28371,76,
28164,1,28461,3448176,28460,0,28465,43,
28268,1,28561,3449300,28560,0,28567,34,
28371,1,28667,3452524,28665,0,28676,45,
28466,1,28763,3453936,28762,0,28767,37,
28567,1,28864,3455780,28863,0,28870,28,
28676,1,28965,3457392,28964,0,28970,35,
28768,1,29066,3458632,29065,0,29072,31,
28870,1,29168,3460120,29166,0,29175,43,
28970,1,29267,3460680,29266,0,29270,48,
29073,1,29370,3457672,29367,0,29377,71,
29175,1,29469,3457596,29468,0,29486,68,
29271,1,29569,3458984,29569,0,29576,73,
29378,1,29670,3459924,29669,0,29675,19,
29486,1,29770,3460172,29770,0,29775,9,
29576,1,29876,3460172,29873,0,29894,6,
29675,1,29977,3460420,29974,0,30000,9,
29775,1,30078,3460420,30075,0,30095,7,
29894,1,30177,3460552,30175,0,30193,14,
30001,1,30280,3455736,30277,0,30289,40,
30095,1,30379,3456700,30377,0,30395,59,
30193,1,30482,3458188,30480,0,30529,60,
30289,1,30581,3457788,30580,0,30585,78,
30395,1,30682,3460144,30681,0,30687,33,
30529,1,30782,3457524,30782,0,30788,44,
30585,1,30885,3458256,30883,0,30904,40,
30687,1,30984,3444060,30983,0,30992,82,
30789,1,31093,3444100,31087,8,31115,9,
30905,1,31191,3444100,31187,0,31211,7,
30992,1,31292,3444224,31289,0,31319,14,
31115,1,31391,3443660,31389,0,31399,11,
31214,1,31490,3443972,31489,0,31497,25,
31320,1,31595,3444096,31592,0,31613,12,
31399,1,31702,3444096,31696,0,31727,6,
31497,1,31799,3444096,31796,0,31818,5,
31614,1,31897,3447708,31896,0,31902,31,
31728,1,31998,3448328,31997,0,32006,32,
31818,1,32102,3446700,32099,0,32120,15,
31902,1,32204,3446700,32201,0,32225,4,
32006,1,32307,3446872,32302,0,32333,7,
32121,1,32412,3446872,32405,0,32440,6,
32225,1,32505,3446532,32504,0,32511,16,
32333,1,32609,3446656,32607,0,32629,4,
32440,1,32711,3446160,32708,0,32731,6,
32512,1,32813,3445756,32812,0,32830,11,
32630,1,32917,3445740,32913,0,32934,15,
32732,1,33016,3445772,33013,0,33035,20,
32831,1,33116,3446056,33114,0,33136,27,
32935,1,33215,3446800,33214,0,33220,34,
33036,1,33331,3451204,33321,0,33356,58,
33137,1,33371,3453952,33370,0,33380,95,
33221,1,33471,3452216,33471,0,33476,61,
33356,1,33572,3456264,33572,0,33576,67,
33385,1,33673,3458744,33672,0,33678,39,
